summary_type,regime,feature_mode,register_type,output_mode,count,test_string_accuracy_mean,test_string_accuracy_std,test_string_accuracy_sem,test_string_accuracy_min,test_string_accuracy_median,test_string_accuracy_max,hidden_dim,write_fraction,unwritten_mode,test_string_accuracy,length_generalization_accuracy_mean,length_generalization_accuracy_std,length_generalization_accuracy_sem,length_generalization_accuracy_min,length_generalization_accuracy_median,length_generalization_accuracy_max,length_generalization_accuracy,transition_accuracy_autonomous_mean,transition_accuracy_autonomous_std,transition_accuracy_autonomous_sem,transition_accuracy_autonomous_min,transition_accuracy_autonomous_median,transition_accuracy_autonomous_max,transition_accuracy_autonomous,grammar_name,length,transition_coverage_train,topk_k,masked_topk_accuracy_mean,masked_topk_accuracy_std,masked_topk_accuracy_sem,masked_topk_accuracy_min,masked_topk_accuracy_median,masked_topk_accuracy_max,masked_topk_accuracy,seen_transition_accuracy_mean,seen_transition_accuracy_std,seen_transition_accuracy_sem,seen_transition_accuracy_min,seen_transition_accuracy_median,seen_transition_accuracy_max,seen_transition_accuracy,unseen_transition_accuracy_mean,unseen_transition_accuracy_std,unseen_transition_accuracy_sem,unseen_transition_accuracy_min,unseen_transition_accuracy_median,unseen_transition_accuracy_max,unseen_transition_accuracy
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,128.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_1,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,256.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_1,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,256.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_1,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.3,random_noise,1.0,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,0.6205333333333333,0.16844536483878833,0.037665528627428356,0.5,0.5678333333333334,1.0,6.0,0.5,keep_current,0.6205333333333333,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.5,random_noise,1.0,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.3,random_noise,1.0,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,0.6103666666666666,0.17123353295139812,0.038288981970677635,0.5,0.5628333333333333,1.0,6.0,0.5,keep_current,0.6103666666666666,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.5,random_noise,1.0,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.9465166666666667,0.13447891528031727,0.03007039961072246,0.5773333333333334,1.0,1.0,32.0,1.0,random_noise,0.9465166666666667,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.9465166666666667,0.13447891528031727,0.03007039961072246,0.5773333333333334,1.0,1.0,32.0,1.0,random_noise,0.9465166666666667,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.9992166666666668,0.0024116554213537943,0.0005392625460452982,0.992,1.0,1.0,64.0,1.0,random_noise,0.9992166666666668,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.9992166666666668,0.0024116554213537943,0.0005392625460452982,0.992,1.0,1.0,64.0,1.0,random_noise,0.9992166666666668,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,128.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,128.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,256.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,256.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_2,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,12.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,12.0,0.3,random_noise,1.0,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,0.52055,0.05871541784231514,0.013129166562272067,0.5,0.5,0.715,12.0,0.5,keep_current,0.52055,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,12.0,0.5,random_noise,1.0,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,12.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,12.0,0.3,random_noise,1.0,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,0.56355,0.13009961433118394,0.029091158149103312,0.5,0.5,1.0,12.0,0.5,keep_current,0.56355,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,12.0,0.5,random_noise,1.0,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.6657833333333334,0.18028662283782737,0.040313314409924805,0.456,0.6093333333333333,1.0,32.0,1.0,random_noise,0.6657833333333334,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.6657833333333334,0.18028662283782737,0.040313314409924805,0.456,0.6093333333333333,1.0,32.0,1.0,random_noise,0.6657833333333334,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.78485,0.19617546373871378,0.0438661672437309,0.5,0.7728333333333333,1.0,64.0,1.0,random_noise,0.78485,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.78485,0.19617546373871378,0.0438661672437309,0.5,0.7728333333333333,1.0,64.0,1.0,random_noise,0.78485,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.8565833333333333,0.20150904018146135,0.04505879119264841,0.4346666666666666,1.0,1.0,128.0,1.0,random_noise,0.8565833333333333,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.8565833333333333,0.20150904018146135,0.04505879119264841,0.4346666666666666,1.0,1.0,128.0,1.0,random_noise,0.8565833333333333,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.932,0.1566612167771758,0.03503051301515956,0.5,1.0,1.0,256.0,1.0,random_noise,0.932,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.932,0.1566612167771758,0.03503051301515956,0.5,1.0,1.0,256.0,1.0,random_noise,0.932,,,,,,,,,,,,,,,tomita_3,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,8.0,0.3,random_noise,1.0,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,0.5525833333333333,0.13631009860775592,0.030479864650664167,0.5,0.5,1.0,8.0,0.5,keep_current,0.5525833333333333,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,8.0,0.5,random_noise,1.0,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,8.0,0.3,random_noise,1.0,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,0.5,0.0,0.0,0.5,0.5,0.5,8.0,0.5,keep_current,0.5,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,8.0,0.5,random_noise,1.0,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.67485,0.21025193673444437,0.04701376229392027,0.5,0.5998333333333333,1.0,32.0,1.0,random_noise,0.67485,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.67485,0.21025193673444437,0.04701376229392027,0.5,0.5998333333333333,1.0,32.0,1.0,random_noise,0.67485,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.7735,0.23815878775962582,0.053253923886946816,0.5,0.8393333333333333,1.0,64.0,1.0,random_noise,0.7735,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.7735,0.23815878775962582,0.053253923886946816,0.5,0.8393333333333333,1.0,64.0,1.0,random_noise,0.7735,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.8884666666666667,0.20115030021069769,0.04497857449656103,0.5,1.0,1.0,128.0,1.0,random_noise,0.8884666666666667,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.8884666666666667,0.20115030021069769,0.04497857449656103,0.5,1.0,1.0,128.0,1.0,random_noise,0.8884666666666667,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.9134666666666668,0.1803214608408164,0.04032110442421318,0.5,1.0,1.0,256.0,1.0,random_noise,0.9134666666666668,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.9134666666666668,0.1803214608408164,0.04032110442421318,0.5,1.0,1.0,256.0,1.0,random_noise,0.9134666666666668,,,,,,,,,,,,,,,tomita_4,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,8.0,0.3,random_noise,1.0,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,0.5156499999999999,0.03719970995925414,0.008318108021216818,0.4996666666666666,0.5003333333333333,0.6513333333333333,8.0,0.5,keep_current,0.5156499999999999,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,8.0,0.5,random_noise,1.0,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,8.0,0.3,random_noise,1.0,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,0.5365333333333333,0.11301862393749602,0.025271732584772603,0.5,0.5,1.0,8.0,0.5,keep_current,0.5365333333333333,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,8.0,0.5,random_noise,1.0,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.8265833333333333,0.18900886067908212,0.04226366608282147,0.5006666666666667,0.8873333333333333,1.0,32.0,1.0,random_noise,0.8265833333333333,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.8265833333333333,0.18900886067908212,0.04226366608282147,0.5006666666666667,0.8873333333333333,1.0,32.0,1.0,random_noise,0.8265833333333333,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.8722666666666667,0.18436483662145597,0.04122523073462182,0.5613333333333334,1.0,1.0,64.0,1.0,random_noise,0.8722666666666667,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.8722666666666667,0.18436483662145597,0.04122523073462182,0.5613333333333334,1.0,1.0,64.0,1.0,random_noise,0.8722666666666667,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.9514833333333333,0.1212474380268308,0.02711175135256866,0.596,1.0,1.0,128.0,1.0,random_noise,0.9514833333333333,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.9514833333333333,0.1212474380268308,0.02711175135256866,0.596,1.0,1.0,128.0,1.0,random_noise,0.9514833333333333,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.9675166666666666,0.10322810006618768,0.02308250489361462,0.596,1.0,1.0,256.0,1.0,random_noise,0.9675166666666666,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.9675166666666666,0.10322810006618768,0.02308250489361462,0.596,1.0,1.0,256.0,1.0,random_noise,0.9675166666666666,,,,,,,,,,,,,,,tomita_5,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.3,random_noise,1.0,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,0.49989999999999996,0.0038099592482970413,0.0008519327870696184,0.4846666666666667,0.5,0.5053333333333333,6.0,0.5,keep_current,0.49989999999999996,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.5,random_noise,1.0,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.3,random_noise,1.0,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,0.5000333333333333,0.001844543081981704,0.00041245237187380573,0.4943333333333333,0.5,0.5053333333333333,6.0,0.5,keep_current,0.5000333333333333,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.5,random_noise,1.0,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.8233499999999999,0.2472776329912954,0.05529295966837812,0.4613333333333333,1.0,1.0,32.0,1.0,random_noise,0.8233499999999999,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.8233499999999999,0.2472776329912954,0.05529295966837812,0.4613333333333333,1.0,1.0,32.0,1.0,random_noise,0.8233499999999999,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.9515333333333335,0.14917729159454993,0.033357056470472164,0.515,1.0,1.0,64.0,1.0,random_noise,0.9515333333333335,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.9515333333333335,0.14917729159454993,0.033357056470472164,0.515,1.0,1.0,64.0,1.0,random_noise,0.9515333333333335,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,128.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,128.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,256.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,256.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_6,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,10.0,0.3,random_noise,1.0,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,0.5275000000000001,0.1115522849640551,0.024943849222505487,0.5,0.5,1.0,10.0,0.5,keep_current,0.5275000000000001,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,hopfield,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,10.0,0.5,random_noise,1.0,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,dense,20,1.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,random_noise,1.0,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,10.0,0.3,random_noise,1.0,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,0.525,0.11180339887498951,0.025000000000000005,0.5,0.5,1.0,10.0,0.5,keep_current,0.525,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,exact_pair,nearest,sparse_topk,20,1.0,0.0,0.0,1.0,1.0,1.0,10.0,0.5,random_noise,1.0,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.6968333333333334,0.19000971043207113,0.0424874628911162,0.5,0.6563333333333333,1.0,32.0,1.0,random_noise,0.6968333333333334,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.6968333333333334,0.19000971043207113,0.0424874628911162,0.5,0.6563333333333333,1.0,32.0,1.0,random_noise,0.6968333333333334,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.8348666666666666,0.18939026201214582,0.042348950013565416,0.5,0.9505,1.0,64.0,1.0,random_noise,0.8348666666666666,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.8348666666666666,0.18939026201214582,0.042348950013565416,0.5,0.9505,1.0,64.0,1.0,random_noise,0.8348666666666666,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.8863833333333332,0.17418966187490448,0.038949992492998985,0.5,1.0,1.0,128.0,1.0,random_noise,0.8863833333333332,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.8863833333333332,0.17418966187490448,0.038949992492998985,0.5,1.0,1.0,128.0,1.0,random_noise,0.8863833333333332,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,hopfield,dense,20,0.9227666666666666,0.1539965861245362,0.03443468348773639,0.5,1.0,1.0,256.0,1.0,random_noise,0.9227666666666666,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
by_grammar_variant,full_transition_exposure,hashed_pair,nearest,dense,20,0.9227666666666666,0.1539965861245362,0.03443468348773639,0.5,1.0,1.0,256.0,1.0,random_noise,0.9227666666666666,,,,,,,,,,,,,,,tomita_7,,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,2464,1.0,0.0,0.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,2752,0.9793859578836814,0.13066839895919782,0.0024908430036160094,0.0,1.0,1.0,,,,0.9793859578836814,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
accuracy_by_length,,,,,3520,0.9517950116843473,0.16746739106333883,0.0028226623005495255,0.0,1.0,1.0,,,,0.9517950116843473,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
