row_type,seed,grammar,condition,cleanup,feature_type,state_dim,num_states,feature_dim,episodes,eta,alpha,gamma,lambda,noise_start,noise_end,write_fraction,final_test_accuracy,final_return,state_tracking_accuracy,transition_accuracy,seen_transition_accuracy,unseen_transition_accuracy,episodes_to_80,episodes_to_90,episode,mean_train_return,test_accuracy,avg_td_error,avg_trace_norm,state_id,symbol,seen_in_training,true_next_state,pred_next_state,correct
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38938857090942125,0.3333333333333333,nan,nan,nan,nan,3250,-0.024,0.419,0.09125778672454803,1.987930772503831,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36649404924139184,0.5,nan,nan,nan,nan,3500,-0.152,0.638,0.08768633903375592,1.9950576572185101,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36649404924139184,0.5,nan,nan,nan,nan,3750,0.0,0.5,0.08869798092347185,1.981277923434866,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36649404924139184,0.5,nan,nan,nan,nan,4000,-0.04,0.548,0.08900588016092469,2.021456517545289,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04033796674843282,0.3333333333333333,nan,nan,nan,nan,4250,-0.112,0.5,0.08907918312627842,1.9905520347642212,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36649404924139184,0.5,nan,nan,nan,nan,4500,-0.176,0.362,0.08570946605275737,1.9894948468819642,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.326156082492959,0.3333333333333333,nan,nan,nan,nan,4750,-0.04,0.496,0.08646634384936444,2.00086516959156,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6994639774688834,0.5,nan,nan,nan,nan,5000,-0.056,0.5,0.08760662956634813,1.9962041665909878,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13991096574906878,0.16666666666666666,nan,nan,nan,nan,1,1.0,0.5,0.08333333333333333,2.006706142127707,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3080766784773326,0.3333333333333333,nan,nan,nan,nan,250,0.03614457831325301,0.472,0.0874644639445177,1.9849789656526222,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.43217952212228583,0.3333333333333333,nan,nan,nan,nan,500,0.032,0.516,0.0868907186199258,1.9934909098647369,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3286999182338512,0.3333333333333333,nan,nan,nan,nan,750,0.072,0.402,0.08859718162231442,1.9977763630216487,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6298718997001908,0.5,nan,nan,nan,nan,1000,-0.024,0.464,0.08840234514538162,1.9740614497856226,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3286999182338512,0.3333333333333333,nan,nan,nan,nan,1250,0.056,0.602,0.08641495066335222,1.9945738359449487,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.42118651767057325,0.3333333333333333,nan,nan,nan,nan,1500,0.024,0.5,0.08713486725155786,1.9901986718679072,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.496229672026892,0.6666666666666666,nan,nan,nan,nan,1750,-0.032,0.408,0.08953260784626726,1.9853310201803522,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.496229672026892,0.6666666666666666,nan,nan,nan,nan,2000,0.048,0.5,0.0894861698348196,2.0053797329066523,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3080766784773326,0.3333333333333333,nan,nan,nan,nan,2250,0.08,0.472,0.0891491551984031,1.9828498987862644,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6548560007268102,0.6666666666666666,nan,nan,nan,nan,2500,-0.056,0.329,0.08998478845655368,1.9467243410874187,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35322976287816843,0.16666666666666666,nan,nan,nan,nan,2750,-0.008,0.494,0.08978532325885763,1.9410156341478033,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6298718997001908,0.5,nan,nan,nan,nan,3000,0.024,0.374,0.08853907838164729,1.9710501150635258,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35322976287816843,0.16666666666666666,nan,nan,nan,nan,3250,-0.08,0.506,0.09081456919427826,1.9650224153212132,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3286999182338512,0.3333333333333333,nan,nan,nan,nan,3500,-0.024,0.602,0.08715494646096056,1.9398200115637037,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6298718997001908,0.5,nan,nan,nan,nan,3750,0.024,0.464,0.08874432740167672,1.9734631256556638,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6298718997001908,0.5,nan,nan,nan,nan,4000,0.024,0.464,0.08883801382779129,2.0328826757439042,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6298718997001908,0.5,nan,nan,nan,nan,4250,0.088,0.464,0.0895245602946081,2.1078551261354317,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6298718997001908,0.5,nan,nan,nan,nan,4500,-0.04,0.626,0.08569170952638552,2.2189871440504474,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3286999182338512,0.3333333333333333,nan,nan,nan,nan,4750,-0.008,0.496,0.08588433533604328,2.1253398240253416,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4282729172344871,0.3333333333333333,nan,nan,nan,nan,5000,-0.04,0.496,0.08712501786177193,2.1656986354590546,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3854819660216226,0.5,nan,nan,nan,nan,1,1.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,250,0.9839357429718876,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,500,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,750,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1000,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1250,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1500,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1750,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,2000,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,2250,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,2500,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,2750,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,3000,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,3250,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,3500,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,3750,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,4000,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,4250,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,4500,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,4750,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,5000,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13991096574906878,0.16666666666666666,nan,nan,nan,nan,1,-4.0,0.5,1.000001489177124,1.931451385211635,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,250,2.4779116465863456,0.5,1.0004672349658825,2.2104540021858097,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,500,2.696,0.5,1.0000904653755076,2.2724799760295666,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,750,2.368,0.5,0.9979113997427905,2.2733227271155325,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5717270827655129,0.6666666666666666,nan,nan,nan,nan,1000,2.236,0.5,0.9963972937064555,2.2651637021283615,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,1250,2.264,0.5,0.9927166996410108,2.2862728907768086,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,1500,2.632,0.5,0.9926466068167659,2.3364479936876243,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5717270827655129,0.6666666666666666,nan,nan,nan,nan,1750,2.656,0.5,0.9923650846867783,2.2655926528690586,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,2000,2.16,0.5,0.9903830023169898,2.279963247001879,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,2250,2.504,0.5,0.9876162036364208,2.2643305120751416,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,2500,2.5,0.5,0.9853113622308137,2.2506985177326477,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5717270827655129,0.6666666666666666,nan,nan,nan,nan,2750,2.772,0.594,0.9820540960832622,2.2784694694535452,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5717270827655129,0.6666666666666666,nan,nan,nan,nan,3000,2.288,0.5,0.9836288767908504,2.242525703280783,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5717270827655129,0.6666666666666666,nan,nan,nan,nan,3250,2.212,0.406,0.9810929699271284,2.249704897104266,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,3500,2.712,0.5,0.9818586150286692,2.268146436564247,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,3750,2.528,0.5,0.9762857668149881,2.2396261734441194,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,4000,1.968,0.5,0.9756633502731102,2.2627785158612252,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,4250,2.54,0.5,0.975948574285078,2.2655567919061026,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,4500,2.784,0.5,0.9691739766012534,2.270276683591088,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5717270827655129,0.6666666666666666,nan,nan,nan,nan,4750,2.78,0.406,0.9722660804276929,2.292182416210806,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.6666666666666666,nan,nan,nan,nan,5000,2.76,0.5,0.9722506716857756,2.289258874454234,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24557100027255382,0.3333333333333333,nan,nan,nan,nan,1,1.0,0.5,0.08333333333333333,2.3018045236384297,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5412919051512673,0.5,nan,nan,nan,nan,250,0.10040160642570281,0.384,0.08742501487442599,2.0529301747116686,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20059961842463886,0.5,nan,nan,nan,nan,500,0.144,0.529,0.08679691046584993,2.0558528481372242,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04033796674843282,0.3333333333333333,nan,nan,nan,nan,750,0.024,0.445,0.08855348914431538,2.1025137745028406,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33433269737439814,0.3333333333333333,nan,nan,nan,nan,1000,0.048,0.5,0.08793949167616281,2.086061205339863,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5412919051512673,0.5,nan,nan,nan,nan,1250,0.016,0.616,0.08645376011818144,2.1582552807039894,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13991096574906878,0.16666666666666666,nan,nan,nan,nan,1500,0.096,0.5,0.08737776317521419,2.275281787597486,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13991096574906878,0.16666666666666666,nan,nan,nan,nan,1750,-0.016,0.59,0.08991521920775614,2.30831986453802,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13991096574906878,0.16666666666666666,nan,nan,nan,nan,2000,-0.048,0.59,0.08959081190515789,2.4037625897498036,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13991096574906878,0.16666666666666666,nan,nan,nan,nan,2250,0.128,0.59,0.08928961574084049,2.468154423392271,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13991096574906878,0.16666666666666666,nan,nan,nan,nan,2500,-0.072,0.5,0.09029948855401708,2.4737990449648173,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13991096574906878,0.16666666666666666,nan,nan,nan,nan,2750,0.064,0.5,0.09031078743920487,2.4190061995099263,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24184609793767603,0.3333333333333333,nan,nan,nan,nan,3000,-0.096,0.5,0.08940904768614039,2.350152466812619,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24184609793767603,0.3333333333333333,nan,nan,nan,nan,3250,0.016,0.465,0.09098330711003987,2.139973565406758,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24184609793767603,0.3333333333333333,nan,nan,nan,nan,3500,0.04,0.445,0.08761977908625831,2.1470399023436104,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24184609793767603,0.3333333333333333,nan,nan,nan,nan,3750,-0.032,0.41,0.08873288958295879,2.1144101586498083,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3783955664577087,0.5,nan,nan,nan,nan,4000,-0.032,0.466,0.08853785169051231,2.1055735369916126,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24184609793767603,0.3333333333333333,nan,nan,nan,nan,4250,-0.016,0.41,0.08912230175513043,2.1280085735936396,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5412919051512673,0.5,nan,nan,nan,nan,4500,-0.064,0.526,0.08561331364881991,2.145617180214997,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5412919051512673,0.5,nan,nan,nan,nan,4750,0.016,0.5,0.0863564359993503,2.137172205837754,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24184609793767603,0.3333333333333333,nan,nan,nan,nan,5000,0.064,0.465,0.08708473537202062,2.151958599995017,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,hopfield,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3854819660216226,0.5,nan,nan,nan,nan,1,1.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,hopfield,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,250,0.9839357429718876,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,1,no_substring_11,supervised_baseline,hopfield,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,500,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
